category_id,category_title,subcategory_title,product_id,product_title,price,currency,description_plain,description_html,image_url,product_url
4,Alkollü İçecekler,Kavaklıdere Beyaz Şaraplar,587413,MYRINA ŞİŞE,1150,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kavaklıdere Beyaz Şaraplar,587414,MYRINA KADEH,325,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kavaklıdere Beyaz Şaraplar,587415,PINOT GRIGIO SARTORI İTALYA ŞİŞE,1650,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kavaklıdere Beyaz Şaraplar,587416,SULTANİYE-EMİR ANCYRA YERLİ ŞİŞE,1300,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kavaklıdere Beyaz Şaraplar,587417,VINSART SAUVIGNON BLANC FRANSA ŞİŞE,1900,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kavaklıdere Blush Şaraplar,587418,MYRINA ŞİŞE,1150,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kavaklıdere Blush Şaraplar,587419,MYRINA KADEH,325,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kavaklıdere Blush Şaraplar,587420,PINOT GRIGIO SARTORI İTALYA ŞİŞE,1650,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Kavaklıdere Blush Şaraplar,587421,BLUSH ANCYRA YERLİ ŞİŞE,1300,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Şarap Kokteylleri,466888,RED SANGRIA,375,₺,Red / White / Pink,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""305"" style=""width: 229pt;""><tbody><tr height=""33"" style=""mso-height-source:userset;height:24.9pt"">
  <td height=""33"" class=""xl63"" width=""305"" style=""height:24.9pt;width:229pt"">Red /
  White / Pink</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Şarap Kokteylleri,466890,PINK SANGRIA,375,₺,Red / White / Pink,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""305"" style=""width: 229pt;""><tbody><tr height=""33"" style=""mso-height-source:userset;height:24.9pt"">
  <td height=""33"" class=""xl63"" width=""305"" style=""height:24.9pt;width:229pt"">Red /
  White / Pink</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Şarap Kokteylleri,466891,WHITE SANGRİA,375,₺,Red / White / Pink,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""305"" style=""width: 229pt;""><tbody><tr height=""33"" style=""mso-height-source:userset;height:24.9pt"">
  <td height=""33"" class=""xl63"" width=""305"" style=""height:24.9pt;width:229pt"">Red /
  White / Pink</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Şarap Kokteylleri,466892,NİYOKKİ SANGRİA SÜRAHİ,1375,₺,Red / White / Pink,"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""305"" style=""width: 229pt;""><tbody><tr height=""33"" style=""mso-height-source:userset;height:24.9pt"">
  <td height=""33"" class=""xl63"" width=""305"" style=""height:24.9pt;width:229pt"">Red /
  White / Pink</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,499570,Chivas Regal 4cl,385,₺,,,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,499571,Chivas Regal 8cl,550,₺,,,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,564473,Chivas Regal 35cl,2900,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,564474,Chivas Regal 50cl,3550,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,564475,Chivas Regal 70cl,4250,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,587476,Chivas Regal 100cl,4900,₺,,,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,499572,Jack Daniel's 4cl,350,₺,,,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,499573,Jack Daniel's 8cl,550,₺,,,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,564476,Jack Daniel's 35cl,2900,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,564477,Jack Daniel's 50cl,3550,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,564478,Jack Daniel's 70cl,4250,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,587477,Jack Daniels 100cl,4900,₺,,,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,564479,Dimple Golden 4cl,320,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,564480,Dimple Golden 8cl,450,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,564483,Dimple Golden 70cl,3500,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,499576,Johnnie Walker Black Label 4cl,330,₺,,,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,499577,Johnnie Walker Black Label 8cl,500,₺,,,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,564470,Johnnie Walker Black Label 35cl,2450,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,564471,Johnnie Walker Black Label 50cl,2950,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,564472,Johnnie Walker Black Label 70cl,3850,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,587481,Johnnie Walker Black Label 100cl,4750,₺,,,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,587478,Johnnie Walker Red Label 4cl,310,₺,,,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,587479,Johnnie Walker Red Label 8cl,450,₺,,,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,499574,Johnnie Walker Red Label 35cl,2250,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,564468,Johnnie Walker Red Label 50cl,2650,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,564469,Johnnie Walker Red Label 70cl,3550,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,587480,Johnnie Walker Red Label 100cl,4450,₺,,,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,564484,Yıldızlı Burn (Viski Eşliğinde),100,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Viskiler,564485,Yıldızlı Redbull (Viski Eşliğinde),100,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Sour and Martini,480425,Whiskey Sour,550,₺,"(Jack Daniel's , Sweet and Sour Mix)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""363"" style=""width: 272pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""363"" style=""height:14.4pt;width:272pt"">(Jack
  Daniel's , Sweet and Sour Mix)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Sour and Martini,480426,Niyokki Sour,570,₺,"(Jack Daniel's , Sweet and Sour Mix , Kırmızı Şarap)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""363"" style=""width: 272pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""363"" style=""height:14.4pt;width:272pt"">(Jack
  Daniel's , Sweet and Sour Mix , Kırmızı Şarap)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Sour and Martini,480427,Amaretto Sour,375,₺,"(Amaretto , Sweet and Sour Mix)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""363"" style=""width: 272pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""363"" style=""height:14.4pt;width:272pt"">(Amaretto
  , Sweet and Sour Mix)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Sour and Martini,480428,Gin Sour,420,₺,"(Gin , Sweet and Sour Mix)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""363"" style=""width: 272pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""363"" style=""height:14.4pt;width:272pt"">(Gin ,
  Sweet and Sour Mix)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Sour and Martini,480429,Espresso Martini,450,₺,"(Vodka , Espresso , Şeker Şurubu , Kahlua)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""363"" style=""width: 272pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""363"" style=""height:14.4pt;width:272pt"">(Vodka ,
  Espresso , Şeker Şurubu , Kahlua)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Sour and Martini,480430,Niyokki Martini,425,₺,"(Vodka , Çarkıfelek Şurubu , Vanilya Şurubu , Ananas Suyu)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""363"" style=""width: 272pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""363"" style=""height:14.4pt;width:272pt"">(Vodka ,
  Çarkıfelek Şurubu , Vanilya Şurubu , Ananas Suyu)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Sour and Martini,480431,Green Apple Martini,450,₺,"(Vodka , Bianco ,Yeşil Elma Şurubu , Limon Suyu , Elma Suyu)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""363"" style=""width: 272pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""363"" style=""height:14.4pt;width:272pt"">(Vodka ,
  Bianco ,Yeşil Elma Şurubu , Limon Suyu , Elma Suyu)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Sour and Martini,480432,French Martini,425,₺,"(Vodka , Böğürtlen Şurubu , Ananas Suyu)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""363"" style=""width: 272pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""363"" style=""height:14.4pt;width:272pt"">(Vodka ,
  Böğürtlen Şurubu , Ananas Suyu)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Shotlar,480461,Lemon drop,200,₺,"(Vodka , Cointreau , Limon Suyu)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""450"" style=""width: 337pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""450"" style=""height:14.4pt;width:337pt"">(Vodka ,
  Cointreau , Limon Suyu)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Shotlar,480462,Niyokki Shot,200,₺,"(Kahlua , Baileys , Krema)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""450"" style=""width: 337pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""450"" style=""height:14.4pt;width:337pt"">(Kahlua
  , Baileys , Krema)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Shotlar,480463,B- 52,200,₺,"(Kahlua , Baileys , Cointreau)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""450"" style=""width: 337pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""450"" style=""height:14.4pt;width:337pt"">(Kahlua
  , Baileys , Cointreau)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Shotlar,499587,Tequila Shot,250,₺,,,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Shotlar,480465,The Zombie Shot,200,₺,"( Archers , Baileys, Granadine , Blue Curacao)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""450"" style=""width: 337pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""450"" style=""height:14.4pt;width:337pt"">(
  Archers , Baileys, Granadine , Blue Curacao)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Shotlar,480466,Brain Tumour,200,₺,"(Archers , Baileys , Jagermaster , Granadine)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""450"" style=""width: 337pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""450"" style=""height:14.4pt;width:337pt"">(Archers
  , Baileys , Jagermaster , Granadine)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Shotlar,499588,Tequila Shot (6'lı),1350,₺,,,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Shotlar,499589,Tequila Shot (12'li),2250,₺,Şans ruleti eşliğinde.,<p>Şans ruleti eşliğinde.</p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Shotlar,564461,Tequila Shot (18'li),3250,₺,Şans ruleti eşliğinde.,"<p><span style=""font-size: 12px;"">Şans ruleti eşliğinde.</span><br></p>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Shotlar,480467,Cappucino Ottini,200,₺,"(Baileys , Espresso , Vanilya Şurubu, Krema)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""450"" style=""width: 337pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""450"" style=""height:14.4pt;width:337pt"">(Baileys
  , Espresso , Vanilya Şurubu, Krema)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Shotlar,480468,Stinger,200,₺,"(Nane Likörü , Viski)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""450"" style=""width: 337pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""450"" style=""height:14.4pt;width:337pt"">(Nane
  Likörü , Viski)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,International Cocktails,480439,Blue Lagoon,410,₺,"(Vodka , blue curacao , limonata )","<p><span style=""font-size: 12px;"">(Vodka , blue curacao , limonata )</span></p><div><br></div>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,International Cocktails,480440,Long Iceland Ice Tea,480,₺,"(Vodka , Tekila , Rum , Gin , Cointreau , Cola , Limon Suyu)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""370"" style=""width: 278pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""370"" style=""height:14.4pt;width:278pt"">(Vodka ,
  Tekila , Rum , Gin , Cointreau , Cola , Limon Suyu)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,International Cocktails,480442,Cosmopolitan,375,₺,"(Vodka , Cointreau , lime , Yaban Mersini Şurubu)","<p><span style=""font-size: 12px;"">(Vodka , Cointreau , lime , Yaban Mersini Şurubu)</span></p><div><br></div>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,International Cocktails,480444,Margarita,400,₺,"(Tekila , Cointreau , Limon Suyu)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""370"" style=""width: 278pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""370"" style=""height:14.4pt;width:278pt"">(Tekila
  , Cointreau , Limon Suyu)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,International Cocktails,480445,Tequila Sunrise,410,₺,"(Tekila , Grenadine , Portakal Suyu)","<p><span style=""font-size: 12px;"">(Tekila , Grenadine , Portakal Suyu)</span><br></p>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,International Cocktails,480446,Sex On The Beach,420,₺,"(Vodka , Archers , Olmeca , Grenadine , Portakal Suyu)","<p><span style=""font-size: 12px;"">(Vodka , Archers , Olmeca , Grenadine , Portakal Suyu)</span><br></p>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,International Cocktails,480449,Lynchburg Lemonade,375,₺,"(Jack Daniel's , Cointreau , Şeker Şurubu , Limonata , Sprite)","<p><span style=""font-size: 12px;"">(Jack Daniel's , Cointreau , Şeker Şurubu , Limonata , Sprite)</span></p><div><br></div>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,International Cocktails,480455,Mai Tai,325,₺,"(Rum , Amaretto , Cointreau , Grenadine , Portakal Suyu)","<p><span style=""font-size: 12px;"">(Rum , Amaretto , Cointreau , Grenadine , Portakal Suyu)</span><br></p>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,International Cocktails,480458,Sweety Barbie,325,₺,"(Cin , Greyfurt Suyu , Pembe Soda)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""370"" style=""width: 278pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""370"" style=""height:14.4pt;width:278pt"">(Cin ,
  Greyfurt Suyu , Pembe Soda)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,International Cocktails,480460,Sambuca,350,₺,"(Sambuca , Espresso Çekirdek Taneleri)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""370"" style=""width: 278pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""370"" style=""height:14.4pt;width:278pt"">(Sambuca
  , Espresso Çekirdek Taneleri)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Niyokki's Special,480472,Aperol Spritz,375,₺,"(Aperol , Şampanya , Soda)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""363"" style=""width: 272pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""363"" style=""height:14.4pt;width:272pt"">(Aperol
  , Şampanya , Soda)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Niyokki's Special,480473,Garibaldi,325,₺,"(Campari , Portakal Suyu)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""363"" style=""width: 272pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""363"" style=""height:14.4pt;width:272pt"">(Campari
  , Portakal Suyu)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Niyokki's Special,480476,Negroni,395,₺,"(Cin , Campari , Vermouth Rosso)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""363"" style=""width: 272pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""363"" style=""height:14.4pt;width:272pt"">(Cin ,
  Campari , Vermouth Rosso)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Niyokki's Special,480478,French 75,325,₺,"(Cin , Şampanya , Şeker Şurubu)","<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""363"" style=""width: 272pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""363"" style=""height:14.4pt;width:272pt"">(Cin ,
  Şampanya , Şeker Şurubu)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Niyokki's Special,480479,No Money,375,₺,"(Viski , Malibu , Şeker Şurubu , Ananas Suyu)","<p><span style=""font-size: 12px;"">(Viski , Malibu , Şeker Şurubu , Ananas Suyu)</span></p><div><br></div>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Aperatifler,480419,Vermouth Dry,275,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Aperatifler,480420,Vermouth Rosso,275,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Aperatifler,480421,Vermouth Bianco,275,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Likör,480410,COINTREAU,275,₺,(Portakal Likörü),"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""258"" style=""width: 193pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl63"" width=""258"" style=""height:14.4pt;width:193pt"">(Portakal
  Likörü)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Likör,480412,MALIBU,275,₺,(Coconut Likörü),"<p><span style=""font-size: 12px;"">(Coconut Likörü)</span><br></p>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Likör,480413,BAILEYS,275,₺,(Çikolata Likörü),"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""258"" style=""width: 193pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""258"" style=""height:14.4pt;width:193pt"">(Çikolata
  Likörü)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Likör,480414,AMARETTO,275,₺,(Acı Badem Likörü),"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""258"" style=""width: 193pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""258"" style=""height:14.4pt;width:193pt"">(Acı
  Badem Likörü)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Likör,480416,KAHLUA,275,₺,(Kahve Likörü),"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""258"" style=""width: 193pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""258"" style=""height:14.4pt;width:193pt"">(Kahve
  Likörü)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Likör,480417,SHERIDAN'S,275,₺,(Kahve & Vanilya Likörü),"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""258"" style=""width: 193pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""258"" style=""height:14.4pt;width:193pt"">(Kahve
  &amp; Vanilya Likörü)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Likör,480418,JAGERMEISTER,275,₺,(Baharat Likörü),"<table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""258"" style=""width: 193pt;""><tbody><tr height=""19"" style=""height:14.4pt"">
  <td height=""19"" class=""xl65"" width=""258"" style=""height:14.4pt;width:193pt"">(Baharat
  Likörü)</td></tr></tbody></table>",,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Likör,493080,Safari,275,₺,Tropikal Meyve Likörü,<p>Tropikal Meyve Likörü</p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Cin,480400,GORDON'S 6 cl,320,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Cin,480405,BEEFEATER 70cl,2500,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Cin,480406,BEEFEATER PİNK 70cl,2600,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Cin,480407,GORDON'S 35cl,1800,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Cin,717401,GORDON'S 50cl,2500,₺,,,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Cin,480408,GORDON'S 70cl,2900,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
4,Alkollü İçecekler,Cin,480409,GORDON'S 100cl,3500,₺,,<p><br></p>,,https://webmenu.pardonapp.co/tr/niyokki-elazig/2387/menu/4
